"Date","CT_site","effort_class"
2018-11-06,"NB50",1
2018-11-07,"MN02",1
2018-11-07,"MN04",0
2018-11-07,"MN05",1
2018-11-07,"MN06",1
2018-11-07,"MN07",1
2018-11-07,"MN08",1
2018-11-07,"MN09",1
2018-11-07,"MN10",0
2018-11-07,"MN11",1
2018-11-07,"MN12",1
2018-11-07,"MN13",0
2018-11-07,"MN14",1
2018-11-07,"MN15",0
2018-11-07,"MN16",1
2018-11-07,"MN17",1
2018-11-07,"MN18",0
2018-11-07,"MN19",1
2018-11-07,"MN20",1
2018-11-07,"MN21",0
2018-11-07,"MN22",1
2018-11-07,"MN23",1
2018-11-07,"MN24",0
2018-11-07,"MN25",0
2018-11-07,"MN26",0
2018-11-07,"MN27",1
2018-11-07,"MN29",1
2018-11-07,"MN30",1
2018-11-07,"MN31",1
2018-11-07,"MN32",0
2018-11-07,"MN33",1
2018-11-07,"MN34",1
2018-11-07,"MN35",1
2018-11-07,"MN37",1
2018-11-07,"MN38",1
2018-11-07,"MN39",1
2018-11-07,"MN40",0
2018-11-07,"MN41",0
2018-11-07,"MN42",1
2018-11-07,"MN43",0
2018-11-07,"MN44",0
2018-11-07,"MN45",0
2018-11-07,"MN46",1
2018-11-07,"MN47",0
2018-11-07,"MN48",0
2018-11-07,"MN49",0
2018-11-07,"MN50",1
2018-11-07,"MT01",1
2018-11-07,"MT02",1
2018-11-07,"MT03",1
2018-11-07,"MT04",0
2018-11-07,"MT05",1
2018-11-07,"MT07",1
2018-11-07,"MT08",1
2018-11-07,"MT09",0
2018-11-07,"MT10",1
2018-11-07,"MT11",1
2018-11-07,"MT12",0
2018-11-07,"MT13",1
2018-11-07,"MT14",1
2018-11-07,"MT15",0
2018-11-07,"MT16",1
2018-11-07,"MT17",1
2018-11-07,"MT18",1
2018-11-07,"MT19",0
2018-11-07,"MT20",1
2018-11-07,"MT21",0
2018-11-07,"MT22",0
2018-11-07,"MT23",1
2018-11-07,"MT24",0
2018-11-07,"MT25",1
2018-11-07,"MT26",1
2018-11-07,"MT27",1
2018-11-07,"MT28",1
2018-11-07,"MT29",0
2018-11-07,"MT30",1
2018-11-07,"MT31",1
2018-11-07,"MT32",1
2018-11-07,"MT33",1
2018-11-07,"MT34",1
2018-11-07,"MT35",1
2018-11-07,"MT36",1
2018-11-07,"MT37",1
2018-11-07,"MT38",0
2018-11-07,"MT39",0
2018-11-07,"MT40",1
2018-11-07,"MT41",0
2018-11-07,"MT42",1
2018-11-07,"MT43",0
2018-11-07,"MT44",1
2018-11-07,"MT45",0
2018-11-07,"MT46",0
2018-11-07,"MT47",1
2018-11-07,"MT48",1
2018-11-07,"MT49",0
2018-11-07,"OMC01",0
2018-11-07,"OMC02",1
2018-11-07,"OMC03",1
2018-11-07,"OMC04",0
2018-11-07,"OMC05",1
2018-11-07,"OMC06",0
2018-11-07,"OMC07",1
2018-11-07,"OMC09",1
2018-11-07,"OMC10",0
2018-11-07,"OMC11",0
2018-11-07,"OMC12",0
2018-11-07,"OMC13",1
2018-11-07,"OMC15",0
2018-11-07,"OMC16",1
2018-11-07,"OMC17",1
2018-11-07,"OMC18",1
2018-11-07,"OMC19",1
2018-11-07,"OMC21",1
2018-11-07,"OMC22",1
2018-11-07,"OMC23",1
2018-11-07,"OMC24",1
2018-11-07,"OMC25",1
2018-11-07,"OMC26",1
2018-11-07,"OMC27",1
2018-11-07,"OMC28",1
2018-11-07,"OMC29",1
2018-11-07,"OMC30",1
2018-11-07,"OMC31",1
2018-11-07,"OMC32",1
2018-11-07,"OMC33",1
2018-11-07,"OMC34",1
2018-11-07,"OMC36",1
2018-11-07,"OMC37",1
2018-11-07,"OMC38",1
2018-11-07,"NB01",1
2018-11-07,"NB02",1
2018-11-07,"NB03",1
2018-11-07,"NB04",1
2018-11-07,"NB05",1
2018-11-07,"NB06",1
2018-11-07,"NB07",0
2018-11-07,"NB08",1
2018-11-07,"NB09",1
2018-11-07,"NB10",1
2018-11-07,"NB11",1
2018-11-07,"NB12",1
2018-11-07,"NB14",1
2018-11-07,"NB15",1
2018-11-07,"NB16",1
2018-11-07,"NB17",1
2018-11-07,"NB18",1
2018-11-07,"NB19",1
2018-11-07,"NB20",1
2018-11-07,"NB21",1
2018-11-07,"NB22",1
2018-11-07,"NB23",1
2018-11-07,"NB24",1
2018-11-07,"NB25",1
2018-11-07,"NB26",1
2018-11-07,"NB27",1
2018-11-07,"NB28",1
2018-11-07,"NB29",1
2018-11-07,"NB30",1
2018-11-07,"NB31",1
2018-11-07,"NB32",1
2018-11-07,"NB33",1
2018-11-07,"NB34",1
2018-11-07,"NB35",1
2018-11-07,"NB36",1
2018-11-07,"NB37",1
2018-11-07,"NB38",1
2018-11-07,"NB39",1
2018-11-07,"NB40",1
2018-11-07,"NB41",1
2018-11-07,"NB42",1
2018-11-07,"NB43",1
2018-11-07,"NB44",1
2018-11-07,"NB45",1
2018-11-07,"NB46",1
2018-11-07,"NB47",1
2018-11-07,"NB48",1
2018-11-07,"NB49",1
2018-11-07,"NB50",1
2018-11-08,"MN02",1
2018-11-08,"MN04",0
2018-11-08,"MN05",1
2018-11-08,"MN06",1
2018-11-08,"MN07",1
2018-11-08,"MN08",1
2018-11-08,"MN09",1
2018-11-08,"MN10",0
2018-11-08,"MN11",1
2018-11-08,"MN12",1
2018-11-08,"MN13",0
2018-11-08,"MN14",0
2018-11-08,"MN15",0
2018-11-08,"MN16",1
2018-11-08,"MN17",1
2018-11-08,"MN18",0
2018-11-08,"MN19",1
2018-11-08,"MN20",1
2018-11-08,"MN21",0
2018-11-08,"MN22",1
2018-11-08,"MN23",1
2018-11-08,"MN24",0
2018-11-08,"MN25",0
2018-11-08,"MN26",0
2018-11-08,"MN27",1
2018-11-08,"MN29",1
2018-11-08,"MN30",1
2018-11-08,"MN31",1
2018-11-08,"MN32",0
2018-11-08,"MN33",1
2018-11-08,"MN34",1
2018-11-08,"MN35",1
2018-11-08,"MN37",1
2018-11-08,"MN38",1
2018-11-08,"MN39",1
2018-11-08,"MN40",0
2018-11-08,"MN41",0
2018-11-08,"MN42",1
2018-11-08,"MN43",0
2018-11-08,"MN44",0
2018-11-08,"MN45",0
2018-11-08,"MN46",1
2018-11-08,"MN47",0
2018-11-08,"MN48",0
2018-11-08,"MN49",0
2018-11-08,"MN50",1
2018-11-08,"MT01",1
2018-11-08,"MT02",1
2018-11-08,"MT03",1
2018-11-08,"MT04",0
2018-11-08,"MT05",1
2018-11-08,"MT07",1
2018-11-08,"MT08",1
2018-11-08,"MT09",0
2018-11-08,"MT10",1
2018-11-08,"MT11",1
2018-11-08,"MT12",0
2018-11-08,"MT13",1
2018-11-08,"MT14",1
2018-11-08,"MT15",0
2018-11-08,"MT16",1
2018-11-08,"MT17",1
2018-11-08,"MT18",1
2018-11-08,"MT19",0
2018-11-08,"MT20",1
2018-11-08,"MT21",0
2018-11-08,"MT22",0
2018-11-08,"MT23",1
2018-11-08,"MT24",1
2018-11-08,"MT25",1
2018-11-08,"MT26",1
2018-11-08,"MT27",1
2018-11-08,"MT28",1
2018-11-08,"MT29",0
2018-11-08,"MT30",1
2018-11-08,"MT31",1
2018-11-08,"MT32",1
2018-11-08,"MT33",1
2018-11-08,"MT34",1
2018-11-08,"MT35",1
2018-11-08,"MT36",1
2018-11-08,"MT37",1
2018-11-08,"MT38",0
2018-11-08,"MT39",0
2018-11-08,"MT40",1
2018-11-08,"MT41",0
2018-11-08,"MT42",1
2018-11-08,"MT43",0
2018-11-08,"MT44",1
2018-11-08,"MT45",0
2018-11-08,"MT46",0
2018-11-08,"MT47",1
2018-11-08,"MT48",1
2018-11-08,"MT49",0
2018-11-08,"OMC01",1
2018-11-08,"OMC02",1
2018-11-08,"OMC03",1
2018-11-08,"OMC04",1
2018-11-08,"OMC05",1
2018-11-08,"OMC06",1
2018-11-08,"OMC07",1
2018-11-08,"OMC09",1
2018-11-08,"OMC10",1
2018-11-08,"OMC11",1
2018-11-08,"OMC12",0
2018-11-08,"OMC13",1
2018-11-08,"OMC15",1
2018-11-08,"OMC16",1
2018-11-08,"OMC17",1
2018-11-08,"OMC18",1
2018-11-08,"OMC19",1
2018-11-08,"OMC21",1
2018-11-08,"OMC22",1
2018-11-08,"OMC23",1
2018-11-08,"OMC24",1
2018-11-08,"OMC25",1
2018-11-08,"OMC26",0
2018-11-08,"OMC27",1
2018-11-08,"OMC28",1
2018-11-08,"OMC29",1
2018-11-08,"OMC30",1
2018-11-08,"OMC31",1
2018-11-08,"OMC32",1
2018-11-08,"OMC33",1
2018-11-08,"OMC34",1
2018-11-08,"OMC36",1
2018-11-08,"OMC37",1
2018-11-08,"OMC38",1
2018-11-08,"NB01",1
2018-11-08,"NB02",1
2018-11-08,"NB03",1
2018-11-08,"NB04",1
2018-11-08,"NB05",1
2018-11-08,"NB06",1
2018-11-08,"NB07",0
2018-11-08,"NB08",1
2018-11-08,"NB09",1
2018-11-08,"NB10",1
2018-11-08,"NB11",1
2018-11-08,"NB12",1
2018-11-08,"NB14",1
2018-11-08,"NB15",1
2018-11-08,"NB16",1
2018-11-08,"NB17",1
2018-11-08,"NB18",1
2018-11-08,"NB19",1
2018-11-08,"NB20",1
2018-11-08,"NB21",1
2018-11-08,"NB22",1
2018-11-08,"NB23",1
2018-11-08,"NB24",1
2018-11-08,"NB25",1
2018-11-08,"NB26",1
2018-11-08,"NB27",1
2018-11-08,"NB28",1
2018-11-08,"NB29",1
2018-11-08,"NB30",1
2018-11-08,"NB31",1
2018-11-08,"NB32",1
2018-11-08,"NB33",1
2018-11-08,"NB34",1
2018-11-08,"NB35",1
2018-11-08,"NB36",1
2018-11-08,"NB37",1
2018-11-08,"NB38",1
2018-11-08,"NB39",1
2018-11-08,"NB40",1
2018-11-08,"NB41",1
2018-11-08,"NB42",1
2018-11-08,"NB43",1
2018-11-08,"NB44",1
2018-11-08,"NB45",1
2018-11-08,"NB46",1
2018-11-08,"NB47",1
2018-11-08,"NB48",1
2018-11-08,"NB49",1
2018-11-08,"NB50",1
2018-11-09,"MN02",1
2018-11-09,"MN04",0
2018-11-09,"MN05",1
2018-11-09,"MN06",1
2018-11-09,"MN07",1
2018-11-09,"MN08",1
2018-11-09,"MN09",1
2018-11-09,"MN10",0
2018-11-09,"MN11",1
2018-11-09,"MN12",1
2018-11-09,"MN13",0
2018-11-09,"MN14",0
2018-11-09,"MN15",0
2018-11-09,"MN16",1
2018-11-09,"MN17",1
2018-11-09,"MN18",0
2018-11-09,"MN19",1
2018-11-09,"MN20",1
2018-11-09,"MN21",0
2018-11-09,"MN22",1
2018-11-09,"MN23",1
2018-11-09,"MN24",0
2018-11-09,"MN25",0
2018-11-09,"MN26",0
2018-11-09,"MN27",1
2018-11-09,"MN29",1
2018-11-09,"MN30",1
2018-11-09,"MN31",1
2018-11-09,"MN32",0
2018-11-09,"MN33",1
2018-11-09,"MN34",1
2018-11-09,"MN35",1
2018-11-09,"MN37",0
2018-11-09,"MN38",1
2018-11-09,"MN39",1
2018-11-09,"MN40",0
2018-11-09,"MN41",0
2018-11-09,"MN42",1
2018-11-09,"MN43",0
2018-11-09,"MN44",0
2018-11-09,"MN45",0
2018-11-09,"MN46",1
2018-11-09,"MN47",0
2018-11-09,"MN48",0
2018-11-09,"MN49",0
2018-11-09,"MN50",1
2018-11-09,"MT01",1
2018-11-09,"MT02",1
2018-11-09,"MT03",1
2018-11-09,"MT04",1
2018-11-09,"MT05",1
2018-11-09,"MT07",1
2018-11-09,"MT08",1
2018-11-09,"MT09",0
2018-11-09,"MT10",1
2018-11-09,"MT11",1
2018-11-09,"MT12",0
2018-11-09,"MT13",1
2018-11-09,"MT14",1
2018-11-09,"MT15",1
2018-11-09,"MT16",1
2018-11-09,"MT17",1
2018-11-09,"MT18",1
2018-11-09,"MT19",0
2018-11-09,"MT20",1
2018-11-09,"MT21",0
2018-11-09,"MT22",0
2018-11-09,"MT23",1
2018-11-09,"MT24",1
2018-11-09,"MT25",1
2018-11-09,"MT26",1
2018-11-09,"MT27",1
2018-11-09,"MT28",1
2018-11-09,"MT29",0
2018-11-09,"MT30",0
2018-11-09,"MT31",1
2018-11-09,"MT32",1
2018-11-09,"MT33",1
2018-11-09,"MT34",1
2018-11-09,"MT35",1
2018-11-09,"MT36",1
2018-11-09,"MT37",1
2018-11-09,"MT38",0
2018-11-09,"MT39",0
2018-11-09,"MT40",1
2018-11-09,"MT41",0
2018-11-09,"MT42",1
2018-11-09,"MT43",0
2018-11-09,"MT44",1
2018-11-09,"MT45",0
2018-11-09,"MT46",0
2018-11-09,"MT47",1
2018-11-09,"MT48",1
2018-11-09,"MT49",0
2018-11-09,"OMC01",1
2018-11-09,"OMC02",1
2018-11-09,"OMC03",1
2018-11-09,"OMC04",1
2018-11-09,"OMC05",0
2018-11-09,"OMC06",1
2018-11-09,"OMC07",1
2018-11-09,"OMC09",1
2018-11-09,"OMC10",1
2018-11-09,"OMC11",1
2018-11-09,"OMC12",0
2018-11-09,"OMC13",1
2018-11-09,"OMC15",1
2018-11-09,"OMC16",1
2018-11-09,"OMC17",1
2018-11-09,"OMC18",1
2018-11-09,"OMC19",1
2018-11-09,"OMC21",1
2018-11-09,"OMC22",1
2018-11-09,"OMC23",1
2018-11-09,"OMC24",1
2018-11-09,"OMC25",1
2018-11-09,"OMC26",0
2018-11-09,"OMC27",1
2018-11-09,"OMC28",1
2018-11-09,"OMC29",1
2018-11-09,"OMC30",1
2018-11-09,"OMC31",1
2018-11-09,"OMC32",1
2018-11-09,"OMC33",1
2018-11-09,"OMC34",1
2018-11-09,"OMC36",1
2018-11-09,"OMC37",1
2018-11-09,"OMC38",1
2018-11-09,"NB01",1
2018-11-09,"NB02",1
2018-11-09,"NB03",1
2018-11-09,"NB04",1
2018-11-09,"NB05",1
2018-11-09,"NB06",1
2018-11-09,"NB07",0
2018-11-09,"NB08",1
2018-11-09,"NB09",1
2018-11-09,"NB10",1
2018-11-09,"NB11",1
2018-11-09,"NB12",1
2018-11-09,"NB14",1
2018-11-09,"NB15",1
2018-11-09,"NB16",1
2018-11-09,"NB17",1
2018-11-09,"NB18",1
2018-11-09,"NB19",1
2018-11-09,"NB20",1
2018-11-09,"NB21",1
2018-11-09,"NB22",1
2018-11-09,"NB23",1
2018-11-09,"NB24",1
2018-11-09,"NB25",1
2018-11-09,"NB26",1
2018-11-09,"NB27",1
2018-11-09,"NB28",1
2018-11-09,"NB29",1
2018-11-09,"NB30",1
2018-11-09,"NB31",1
2018-11-09,"NB32",1
2018-11-09,"NB33",1
2018-11-09,"NB34",1
2018-11-09,"NB35",1
2018-11-09,"NB36",1
2018-11-09,"NB37",1
2018-11-09,"NB38",1
2018-11-09,"NB39",1
2018-11-09,"NB40",1
2018-11-09,"NB41",1
2018-11-09,"NB42",1
2018-11-09,"NB43",1
2018-11-09,"NB44",0
2018-11-09,"NB45",1
2018-11-09,"NB46",1
2018-11-09,"NB47",1
2018-11-09,"NB48",1
2018-11-09,"NB49",1
2018-11-09,"NB50",1
2018-11-10,"MN02",1
2018-11-10,"MN04",0
2018-11-10,"MN05",1
2018-11-10,"MN06",1
2018-11-10,"MN07",1
2018-11-10,"MN08",1
2018-11-10,"MN09",1
2018-11-10,"MN10",0
2018-11-10,"MN11",1
2018-11-10,"MN12",1
2018-11-10,"MN13",0
2018-11-10,"MN14",0
2018-11-10,"MN15",0
2018-11-10,"MN16",1
2018-11-10,"MN17",1
2018-11-10,"MN18",0
2018-11-10,"MN19",1
2018-11-10,"MN20",1
2018-11-10,"MN21",0
2018-11-10,"MN22",1
2018-11-10,"MN23",1
2018-11-10,"MN24",0
2018-11-10,"MN25",0
2018-11-10,"MN26",0
2018-11-10,"MN27",1
2018-11-10,"MN29",1
2018-11-10,"MN30",1
2018-11-10,"MN31",1
2018-11-10,"MN32",0
2018-11-10,"MN33",0
2018-11-10,"MN34",1
2018-11-10,"MN35",1
2018-11-10,"MN37",0
2018-11-10,"MN38",1
2018-11-10,"MN39",1
2018-11-10,"MN40",0
2018-11-10,"MN41",0
2018-11-10,"MN42",1
2018-11-10,"MN43",0
2018-11-10,"MN44",0
2018-11-10,"MN45",0
2018-11-10,"MN46",1
2018-11-10,"MN47",0
2018-11-10,"MN48",0
2018-11-10,"MN49",0
2018-11-10,"MN50",1
2018-11-10,"MT01",1
2018-11-10,"MT02",1
2018-11-10,"MT03",1
2018-11-10,"MT04",1
2018-11-10,"MT05",1
2018-11-10,"MT07",1
2018-11-10,"MT08",0
2018-11-10,"MT09",1
2018-11-10,"MT10",1
2018-11-10,"MT11",1
2018-11-10,"MT12",1
2018-11-10,"MT13",1
2018-11-10,"MT14",1
2018-11-10,"MT15",1
2018-11-10,"MT16",1
2018-11-10,"MT17",1
2018-11-10,"MT18",1
2018-11-10,"MT19",1
2018-11-10,"MT20",1
2018-11-10,"MT21",1
2018-11-10,"MT22",1
2018-11-10,"MT23",1
2018-11-10,"MT24",1
2018-11-10,"MT25",1
2018-11-10,"MT26",1
2018-11-10,"MT27",1
2018-11-10,"MT28",1
2018-11-10,"MT29",1
2018-11-10,"MT30",0
2018-11-10,"MT31",1
2018-11-10,"MT32",0
2018-11-10,"MT33",1
2018-11-10,"MT34",1
2018-11-10,"MT35",1
2018-11-10,"MT36",0
2018-11-10,"MT37",1
2018-11-10,"MT38",1
2018-11-10,"MT39",1
2018-11-10,"MT40",1
2018-11-10,"MT41",0
2018-11-10,"MT42",1
2018-11-10,"MT43",0
2018-11-10,"MT44",1
2018-11-10,"MT45",0
2018-11-10,"MT46",0
2018-11-10,"MT47",1
2018-11-10,"MT48",1
2018-11-10,"MT49",0
2018-11-10,"OMC01",1
2018-11-10,"OMC02",1
2018-11-10,"OMC03",1
2018-11-10,"OMC04",1
2018-11-10,"OMC05",0
2018-11-10,"OMC06",1
2018-11-10,"OMC07",1
2018-11-10,"OMC09",1
2018-11-10,"OMC10",1
2018-11-10,"OMC11",1
2018-11-10,"OMC12",0
2018-11-10,"OMC13",1
2018-11-10,"OMC15",1
2018-11-10,"OMC16",1
2018-11-10,"OMC17",1
2018-11-10,"OMC18",1
2018-11-10,"OMC19",1
2018-11-10,"OMC21",1
2018-11-10,"OMC22",1
2018-11-10,"OMC23",1
2018-11-10,"OMC24",1
2018-11-10,"OMC25",1
2018-11-10,"OMC26",0
2018-11-10,"OMC27",1
2018-11-10,"OMC28",1
2018-11-10,"OMC29",1
2018-11-10,"OMC30",1
2018-11-10,"OMC31",1
2018-11-10,"OMC32",1
2018-11-10,"OMC33",1
2018-11-10,"OMC34",1
2018-11-10,"OMC36",1
2018-11-10,"OMC37",1
2018-11-10,"OMC38",1
2018-11-10,"NB01",1
2018-11-10,"NB02",1
2018-11-10,"NB03",1
2018-11-10,"NB04",1
2018-11-10,"NB05",1
2018-11-10,"NB06",0
2018-11-10,"NB07",1
2018-11-10,"NB08",1
2018-11-10,"NB09",1
2018-11-10,"NB10",1
2018-11-10,"NB11",1
2018-11-10,"NB12",1
2018-11-10,"NB14",1
2018-11-10,"NB15",1
2018-11-10,"NB16",1
2018-11-10,"NB17",1
2018-11-10,"NB18",0
2018-11-10,"NB19",1
2018-11-10,"NB20",1
2018-11-10,"NB21",1
2018-11-10,"NB22",1
2018-11-10,"NB23",1
2018-11-10,"NB24",1
2018-11-10,"NB25",1
2018-11-10,"NB26",1
2018-11-10,"NB27",1
2018-11-10,"NB28",1
2018-11-10,"NB29",1
2018-11-10,"NB30",1
2018-11-10,"NB31",1
2018-11-10,"NB32",1
2018-11-10,"NB33",1
2018-11-10,"NB34",1
2018-11-10,"NB35",1
2018-11-10,"NB36",1
2018-11-10,"NB37",1
2018-11-10,"NB38",1
2018-11-10,"NB39",1
2018-11-10,"NB40",1
2018-11-10,"NB41",1
2018-11-10,"NB42",1
2018-11-10,"NB43",1
2018-11-10,"NB44",0
2018-11-10,"NB45",1
2018-11-10,"NB46",1
2018-11-10,"NB47",1
2018-11-10,"NB48",1
2018-11-10,"NB49",1
2018-11-10,"NB50",1
2018-11-11,"MN02",1
2018-11-11,"MN04",0
2018-11-11,"MN05",1
2018-11-11,"MN06",1
2018-11-11,"MN07",1
2018-11-11,"MN08",1
2018-11-11,"MN09",1
2018-11-11,"MN10",0
2018-11-11,"MN11",1
2018-11-11,"MN12",1
2018-11-11,"MN13",0
2018-11-11,"MN14",0
2018-11-11,"MN15",0
2018-11-11,"MN16",1
2018-11-11,"MN17",1
2018-11-11,"MN18",0
2018-11-11,"MN19",1
2018-11-11,"MN20",1
2018-11-11,"MN21",0
2018-11-11,"MN22",1
2018-11-11,"MN23",1
2018-11-11,"MN24",0
2018-11-11,"MN25",0
2018-11-11,"MN26",0
2018-11-11,"MN27",1
2018-11-11,"MN29",1
2018-11-11,"MN30",1
2018-11-11,"MN31",1
2018-11-11,"MN32",0
2018-11-11,"MN33",0
2018-11-11,"MN34",1
2018-11-11,"MN35",1
2018-11-11,"MN37",0
2018-11-11,"MN38",1
2018-11-11,"MN39",1
2018-11-11,"MN40",0
2018-11-11,"MN41",0
2018-11-11,"MN42",1
2018-11-11,"MN43",0
2018-11-11,"MN44",0
2018-11-11,"MN45",0
2018-11-11,"MN46",1
2018-11-11,"MN47",0
2018-11-11,"MN48",0
2018-11-11,"MN49",0
2018-11-11,"MN50",1
2018-11-11,"MT01",1
2018-11-11,"MT02",1
2018-11-11,"MT03",1
2018-11-11,"MT04",1
2018-11-11,"MT05",1
2018-11-11,"MT07",1
2018-11-11,"MT08",0
2018-11-11,"MT09",1
2018-11-11,"MT10",1
2018-11-11,"MT11",1
2018-11-11,"MT12",1
2018-11-11,"MT13",1
2018-11-11,"MT14",1
2018-11-11,"MT15",1
2018-11-11,"MT16",1
2018-11-11,"MT17",0
2018-11-11,"MT18",1
2018-11-11,"MT19",1
2018-11-11,"MT20",1
2018-11-11,"MT21",1
2018-11-11,"MT22",1
2018-11-11,"MT23",1
2018-11-11,"MT24",1
2018-11-11,"MT25",1
2018-11-11,"MT26",1
2018-11-11,"MT27",1
2018-11-11,"MT28",1
2018-11-11,"MT29",1
2018-11-11,"MT30",0
2018-11-11,"MT31",1
2018-11-11,"MT32",0
2018-11-11,"MT33",1
2018-11-11,"MT34",1
2018-11-11,"MT35",1
2018-11-11,"MT36",0
2018-11-11,"MT37",1
2018-11-11,"MT38",1
2018-11-11,"MT39",1
2018-11-11,"MT40",1
2018-11-11,"MT41",1
2018-11-11,"MT42",1
2018-11-11,"MT43",1
2018-11-11,"MT44",1
2018-11-11,"MT45",1
2018-11-11,"MT46",1
2018-11-11,"MT47",1
2018-11-11,"MT48",1
2018-11-11,"MT49",1
2018-11-11,"OMC01",0
2018-11-11,"OMC02",1
2018-11-11,"OMC03",1
2018-11-11,"OMC04",1
2018-11-11,"OMC05",0
2018-11-11,"OMC06",1
2018-11-11,"OMC07",1
2018-11-11,"OMC09",1
2018-11-11,"OMC10",1
2018-11-11,"OMC11",1
2018-11-11,"OMC12",0
2018-11-11,"OMC13",1
2018-11-11,"OMC15",1
2018-11-11,"OMC16",1
2018-11-11,"OMC17",1
2018-11-11,"OMC18",1
2018-11-11,"OMC19",1
2018-11-11,"OMC21",1
2018-11-11,"OMC22",1
2018-11-11,"OMC23",1
2018-11-11,"OMC24",1
2018-11-11,"OMC25",1
2018-11-11,"OMC26",0
2018-11-11,"OMC27",1
2018-11-11,"OMC28",1
2018-11-11,"OMC29",1
2018-11-11,"OMC30",1
2018-11-11,"OMC31",1
2018-11-11,"OMC32",1
2018-11-11,"OMC33",1
2018-11-11,"OMC34",1
2018-11-11,"OMC36",1
2018-11-11,"OMC37",1
2018-11-11,"OMC38",1
2018-11-11,"NB01",1
2018-11-11,"NB02",1
2018-11-11,"NB03",1
2018-11-11,"NB04",1
2018-11-11,"NB05",1
2018-11-11,"NB06",0
2018-11-11,"NB07",1
2018-11-11,"NB08",1
2018-11-11,"NB09",1
2018-11-11,"NB10",1
2018-11-11,"NB11",1
2018-11-11,"NB12",1
2018-11-11,"NB14",1
2018-11-11,"NB15",1
2018-11-11,"NB16",1
2018-11-11,"NB17",1
2018-11-11,"NB18",0
2018-11-11,"NB19",1
2018-11-11,"NB20",1
2018-11-11,"NB21",1
2018-11-11,"NB22",1
2018-11-11,"NB23",1
2018-11-11,"NB24",1
2018-11-11,"NB25",1
2018-11-11,"NB26",1
2018-11-11,"NB27",1
2018-11-11,"NB28",1
2018-11-11,"NB29",1
2018-11-11,"NB30",1
2018-11-11,"NB31",1
2018-11-11,"NB32",1
2018-11-11,"NB33",1
2018-11-11,"NB34",1
2018-11-11,"NB35",1
2018-11-11,"NB36",1
2018-11-11,"NB37",1
2018-11-11,"NB38",1
2018-11-11,"NB39",1
2018-11-11,"NB40",1
2018-11-11,"NB41",1
2018-11-11,"NB42",1
2018-11-11,"NB43",1
2018-11-11,"NB44",0
2018-11-11,"NB45",1
2018-11-11,"NB46",1
2018-11-11,"NB47",1
2018-11-11,"NB48",1
2018-11-11,"NB49",1
2018-11-11,"NB50",1
2018-11-12,"MN02",1
2018-11-12,"MN04",0
2018-11-12,"MN05",1
2018-11-12,"MN06",1
2018-11-12,"MN07",1
2018-11-12,"MN08",1
2018-11-12,"MN09",1
2018-11-12,"MN10",0
2018-11-12,"MN11",1
2018-11-12,"MN12",1
2018-11-12,"MN13",0
2018-11-12,"MN14",0
2018-11-12,"MN15",0
2018-11-12,"MN16",1
2018-11-12,"MN17",1
2018-11-12,"MN18",0
2018-11-12,"MN19",1
2018-11-12,"MN20",1
2018-11-12,"MN21",0
2018-11-12,"MN22",1
2018-11-12,"MN23",1
2018-11-12,"MN24",0
2018-11-12,"MN25",0
2018-11-12,"MN26",0
2018-11-12,"MN27",1
2018-11-12,"MN29",1
2018-11-12,"MN30",1
2018-11-12,"MN31",1
2018-11-12,"MN32",0
2018-11-12,"MN33",0
2018-11-12,"MN34",1
2018-11-12,"MN35",1
2018-11-12,"MN37",0
2018-11-12,"MN38",1
2018-11-12,"MN39",1
2018-11-12,"MN40",0
2018-11-12,"MN41",0
2018-11-12,"MN42",1
2018-11-12,"MN43",0
2018-11-12,"MN44",0
2018-11-12,"MN45",0
2018-11-12,"MN46",1
2018-11-12,"MN47",0
2018-11-12,"MN48",0
2018-11-12,"MN49",0
2018-11-12,"MN50",1
2018-11-12,"MT01",1
2018-11-12,"MT02",1
2018-11-12,"MT03",1
2018-11-12,"MT04",1
2018-11-12,"MT05",1
2018-11-12,"MT07",1
2018-11-12,"MT08",0
2018-11-12,"MT09",1
2018-11-12,"MT10",1
2018-11-12,"MT11",1
2018-11-12,"MT12",1
2018-11-12,"MT13",1
2018-11-12,"MT14",1
2018-11-12,"MT15",1
2018-11-12,"MT16",1
2018-11-12,"MT17",0
2018-11-12,"MT18",1
2018-11-12,"MT19",1
2018-11-12,"MT20",1
2018-11-12,"MT21",1
2018-11-12,"MT22",1
2018-11-12,"MT23",1
2018-11-12,"MT24",1
2018-11-12,"MT25",1
2018-11-12,"MT26",1
2018-11-12,"MT27",1
2018-11-12,"MT28",1
2018-11-12,"MT29",1
2018-11-12,"MT30",0
2018-11-12,"MT31",1
2018-11-12,"MT32",0
2018-11-12,"MT33",1
2018-11-12,"MT34",1
2018-11-12,"MT35",1
2018-11-12,"MT36",0
2018-11-12,"MT37",1
2018-11-12,"MT38",1
2018-11-12,"MT39",1
2018-11-12,"MT40",1
2018-11-12,"MT41",1
2018-11-12,"MT42",1
2018-11-12,"MT43",1
2018-11-12,"MT44",1
2018-11-12,"MT45",1
2018-11-12,"MT46",1
2018-11-12,"MT47",1
2018-11-12,"MT48",1
2018-11-12,"MT49",1
2018-11-12,"OMC01",0
2018-11-12,"OMC02",1
2018-11-12,"OMC03",1
2018-11-12,"OMC04",1
2018-11-12,"OMC05",0
2018-11-12,"OMC06",1
